customer_id,tipo_identificacion,identificacion,nombre,apellido,fecha_nacimiento,email,telefono,direccion,fecha_creacion,estado_cliente
Cus283,PASAPORTE,7U4DWC9B,Ana,Ramírez,11/03/1965,ana.ramirez283@testmail.com,0946696147,"Calle Sucre N8454 y 10 de Agosto, Ambato",22/03/2023 12:00:00,INACTIVO
Cus284,PASAPORTE,DY08VM4K,Carlos,Vera,13/02/1999,carlos.vera284@testmail.com,0905453042,"Av. 6 de Diciembre N4046 y Orellana, Quito",15/01/2023 12:00:00,INACTIVO
Cus285,RUC,1749940365001,Pedro,Vera,10/12/1973,pedro.vera285@testmail.com,0929816878,"Av. Naciones Unidas N3157 y 10 de Agosto, Manta",12/08/2024 12:00:00,ACTIVO
Cus286,CEDULA,1758589475,Carlos,Gómez,19/03/1990,carlos.gomez286@testmail.com,0915515219,"Av. 9 de Octubre N6786 y 10 de Agosto, Guayaquil",05/11/2024 12:00:00,ACTIVO
Cus287,PASAPORTE,QZA7PEEB,Ana,Pérez,25/11/1973,ana.perez287@testmail.com,0956820727,"Av. República N1010 y Orellana, Quito",23/07/2024 12:00:00,ACTIVO
Cus288,RUC,1716740863001,Carlos,Vera,07/06/1959,carlos.vera288@testmail.com,0900229570,"Av. Naciones Unidas N9774 y Orellana, Guayaquil",07/08/2024 12:00:00,ACTIVO
Cus289,CEDULA,1736079870,Sofía,Ramírez,03/05/1956,sofia.ramirez289@testmail.com,0999368919,"Av. Shyris N825 y Patria, Ambato",07/03/2024 12:00:00,INACTIVO
Cus290,PASAPORTE,RQD41PH3,Luis,Vera,19/01/1968,luis.vera290@testmail.com,0941901280,"Av. Colón N5075 y Colón, Guayaquil",21/10/2024 12:00:00,ACTIVO
Cus291,CEDULA,1740155971,Luis,Torres,04/12/1985,luis.torres291@testmail.com,0956522719,"Av. Colón N9092 y Loja, Quito",15/10/2023 12:00:00,INACTIVO
Cus292,CEDULA,1737083384,Lucía,Ramírez,05/01/1939,lucia.ramirez292@testmail.com,0980697338,"Av. Colón N8430 y Sucre, Ambato",08/08/2024 12:00:00,ACTIVO
Cus293,CEDULA,1718815135,María,Mora,03/03/1951,maria.mora293@testmail.com,0992871002,"Av. Naciones Unidas N7509 y Sucre, Quito",07/10/2024 12:00:00,ACTIVO
Cus294,CEDULA,1725163883,Luis,López,31/08/1942,luis.lopez294@testmail.com,0928997105,"Calle Sucre N4448 y Mariana de Jesús, Ambato",19/10/2024 12:00:00,ACTIVO
Cus295,CEDULA,1741660896,María,Gómez,01/02/1936,maria.gomez295@testmail.com,0991128147,"Av. 6 de Diciembre N3993 y Orellana, Ambato",28/07/2024 12:00:00,ACTIVO
Cus296,CEDULA,1754033593,Luis,Pérez,09/03/1952,luis.perez296@testmail.com,0900705530,"Calle Bolívar N8155 y Patria, Manta",07/10/2024 12:00:00,ACTIVO
Cus297,PASAPORTE,5CQPOWJW,María,Vera,20/01/1945,maria.vera297@testmail.com,0945379569,"Calle Bolívar N6590 y Patria, Quito",04/01/2023 12:00:00,INACTIVO
Cus298,PASAPORTE,EWNT0HIM,Pedro,Torres,14/09/2003,pedro.torres298@testmail.com,0976600285,"Av. Shyris N3517 y Naciones Unidas, Ambato",15/10/2024 12:00:00,ACTIVO
Cus299,CEDULA,1749731731,Luis,Mora,18/05/1951,luis.mora299@testmail.com,0923101094,"Av. Shyris N5915 y Sucre, Quito",16/09/2024 12:00:00,ACTIVO
Cus300,CEDULA,1733081630,Ana,Pérez,21/04/1970,ana.perez300@testmail.com,0911050272,"Av. Shyris N7583 y Sucre, Guayaquil",30/12/2024 12:00:00,ACTIVO
Cus301,PASAPORTE,Z26EFR6U,Pedro,Gómez,31/01/1937,pedro.gomez301@testmail.com,0924348228,"Av. Amazonas N7438 y Mariana de Jesús, Manta",08/01/2023 12:00:00,INACTIVO
Cus302,RUC,1741613507001,Carlos,López,27/07/1988,carlos.lopez302@testmail.com,0985525687,"Av. Amazonas N6520 y Naciones Unidas, Guayaquil",02/11/2024 12:00:00,ACTIVO
Cus303,CEDULA,1724137284,Sofía,Mora,22/02/1984,sofia.mora303@testmail.com,0912716431,"Calle Bolívar N9087 y Mariana de Jesús, Quito",21/12/2024 12:00:00,ACTIVO
Cus304,PASAPORTE,1C5BFB47,Juan,Vera,20/10/1985,juan.vera304@testmail.com,0912584723,"Av. 9 de Octubre N5202 y Sucre, Ambato",20/04/2024 12:00:00,INACTIVO
Cus305,PASAPORTE,AEMBDN7Q,Luis,López,17/11/1935,luis.lopez305@testmail.com,0937421415,"Calle Sucre N9400 y Naciones Unidas, Ambato",03/02/2023 12:00:00,INACTIVO
Cus306,CEDULA,1730598990,Sofía,Torres,09/06/1986,sofia.torres306@testmail.com,0911044761,"Av. República N3370 y Orellana, Cuenca",25/10/2024 12:00:00,ACTIVO
Cus307,CEDULA,1738194578,Juan,Ramírez,24/08/1966,juan.ramirez307@testmail.com,0952355897,"Av. Colón N6080 y Mariana de Jesús, Quito",03/11/2024 12:00:00,ACTIVO
Cus308,CEDULA,1700871542,Sofía,Ramírez,23/02/2005,sofia.ramirez308@testmail.com,0992293466,"Av. Colón N2714 y Sucre, Cuenca",26/04/2024 12:00:00,INACTIVO
Cus309,RUC,1759957267001,Luis,López,01/08/1980,luis.lopez309@testmail.com,0985500230,"Calle Sucre N9849 y Patria, Manta",22/06/2023 12:00:00,INACTIVO
Cus310,PASAPORTE,CS5LABEU,Lucía,Torres,12/09/1967,lucia.torres310@testmail.com,0941023013,"Av. Amazonas N1236 y Colón, Guayaquil",14/06/2023 12:00:00,INACTIVO
Cus311,CEDULA,1748684964,Carlos,Vera,02/06/1952,carlos.vera311@testmail.com,0986734815,"Av. Naciones Unidas N3096 y Colón, Guayaquil",01/08/2024 12:00:00,ACTIVO
Cus312,RUC,1756056907001,María,Pérez,02/09/1972,maria.perez312@testmail.com,0964446944,"Av. Colón N1346 y Colón, Quito",07/07/2024 12:00:00,ACTIVO
Cus313,CEDULA,1710326156,Pedro,Mora,13/02/1994,pedro.mora313@testmail.com,0987104044,"Calle Bolívar N6665 y Orellana, Guayaquil",01/10/2024 12:00:00,ACTIVO
Cus314,PASAPORTE,9800W9UZ,Carlos,Torres,12/02/1963,carlos.torres314@testmail.com,0973580541,"Calle Bolívar N1813 y 10 de Agosto, Ambato",27/05/2024 12:00:00,INACTIVO
Cus315,RUC,1739215398001,Carlos,Mora,18/01/2003,carlos.mora315@testmail.com,0905067481,"Calle Sucre N3403 y Naciones Unidas, Guayaquil",01/01/2025 12:00:00,ACTIVO
Cus316,PASAPORTE,MX3S1ZY4,Juan,López,12/05/1995,juan.lopez316@testmail.com,0909944957,"Av. 6 de Diciembre N3485 y Colón, Cuenca",31/08/2024 12:00:00,ACTIVO
Cus317,CEDULA,1706918537,María,Pérez,24/11/1953,maria.perez317@testmail.com,0906707696,"Calle Sucre N3133 y Naciones Unidas, Cuenca",12/09/2024 12:00:00,ACTIVO
Cus318,RUC,1733268575001,María,Torres,27/11/1938,maria.torres318@testmail.com,0905289416,"Av. 9 de Octubre N3929 y Loja, Quito",03/09/2024 12:00:00,ACTIVO
Cus319,CEDULA,1736787902,Sofía,Ramírez,02/08/1965,sofia.ramirez319@testmail.com,0911669115,"Av. Naciones Unidas N440 y Orellana, Cuenca",07/05/2023 12:00:00,INACTIVO
Cus320,CEDULA,1759697681,Carlos,Martínez,21/02/1952,carlos.martinez320@testmail.com,0990078281,"Calle Bolívar N4384 y Naciones Unidas, Quito",11/05/2023 12:00:00,INACTIVO
Cus321,PASAPORTE,YKU5RHID,Ana,Mora,27/11/1976,ana.mora321@testmail.com,0911557701,"Av. 9 de Octubre N301 y 10 de Agosto, Manta",02/10/2023 12:00:00,INACTIVO
Cus322,PASAPORTE,9NYZKIFE,Luis,Pérez,11/12/1981,luis.perez322@testmail.com,0922393540,"Av. Naciones Unidas N7488 y Mariana de Jesús, Quito",29/10/2024 12:00:00,ACTIVO
Cus323,PASAPORTE,RWTEEOX3,Ana,López,06/09/1945,ana.lopez323@testmail.com,0951549606,"Calle Bolívar N7434 y Naciones Unidas, Manta",22/10/2023 12:00:00,INACTIVO
Cus324,RUC,1723468342001,Pedro,Martínez,19/07/1939,pedro.martinez324@testmail.com,0949751579,"Av. 9 de Octubre N507 y Naciones Unidas, Cuenca",25/11/2024 12:00:00,ACTIVO
Cus325,RUC,1730630173001,Ana,Torres,13/02/1940,ana.torres325@testmail.com,0921095927,"Av. 9 de Octubre N3923 y 10 de Agosto, Guayaquil",05/11/2023 12:00:00,INACTIVO
Cus326,PASAPORTE,LC4CC3ML,Sofía,Vera,14/09/1994,sofia.vera326@testmail.com,0982226293,"Calle Bolívar N8471 y Mariana de Jesús, Ambato",26/10/2024 12:00:00,ACTIVO
Cus327,PASAPORTE,L90KT5F3,Ana,Martínez,19/01/1947,ana.martinez327@testmail.com,0991388515,"Av. 9 de Octubre N9550 y Loja, Cuenca",18/05/2024 12:00:00,INACTIVO
Cus328,PASAPORTE,,12345,Martínez,13/11/1953,juan.martinez328@testmail.com,0954580618,"Calle Sucre N546 y Naciones Unidas, Quito",17/04/2024 12:00:00,INACTIVO
Cus329,RUC,1710163575001,Ana,Vera,28/02/1956,ana.vera329@testmail.com,0913647259,"Av. 9 de Octubre N6357 y Mariana de Jesús, Ambato",25/11/2024 12:00:00,ACTIVO
Cus330,CEDULA,1749853543,Luis,Torres,22/08/1993,luis.torres330@testmail.com,0930194267,"Av. Naciones Unidas N3258 y Loja, Guayaquil",29/11/2024 12:00:00,ACTIVO
Cus331,RUC,1704308046001,Sofía,Gómez,11/09/1965,sofia.gomez331@testmail.com,0910025904,"Calle Sucre N4913 y Mariana de Jesús, Manta",09/12/2024 12:00:00,ACTIVO
Cus332,RUC,1729518462001,Pedro,Gómez,05/05/1993,pedro.gomez332@testmail.com,0928471271,"Av. Colón N2902 y Sucre, Cuenca",06/11/2024 12:00:00,ACTIVO
Cus333,PASAPORTE,IBN8W2QO,María,Mora,03/07/1976,maria.mora333@testmail.com,0952202279,"Calle Bolívar N8126 y Colón, Manta",01/11/2024 12:00:00,ACTIVO
Cus334,CEDULA,1708551724,Juan,Pérez,28/03/1972,juan.perez334@testmail.com,0989833119,"Av. 9 de Octubre N9122 y Loja, Guayaquil",18/08/2024 12:00:00,ACTIVO
Cus335,CEDULA,1755640602,Sofía,Martínez,14/06/1963,sofia.martinez335@testmail.com,0943290088,"Av. Shyris N9528 y Naciones Unidas, Quito",15/02/2024 12:00:00,INACTIVO
Cus336,PASAPORTE,7A1Z6OFT,Sofía,Mora,11/10/1984,sofia.mora336@testmail.com,0950538653,"Av. 6 de Diciembre N3307 y Patria, Cuenca",27/08/2024 12:00:00,ACTIVO
Cus337,CEDULA,1721844460,Luis,Martínez,11/12/1986,luis.martinez337@testmail.com,0942457972,"Calle Sucre N1531 y 10 de Agosto, Guayaquil",08/08/2024 12:00:00,ACTIVO
Cus338,CEDULA,1752938074,Carlos,Gómez,15/09/1971,carlos.gomez338@testmail.com,0985729032,"Av. 6 de Diciembre N5576 y Loja, Quito",24/08/2024 12:00:00,ACTIVO
Cus339,RUC,1753761079001,Sofía,Ramírez,23/05/1989,sofia.ramirez339@testmail.com,0978765973,"Av. Colón N6975 y Orellana, Quito",06/11/2023 12:00:00,INACTIVO
Cus340,CEDULA,1711192508,Sofía,Mora,16/04/1959,sofia.mora340@testmail.com,0936825170,"Av. Colón N5887 y Orellana, Cuenca",18/06/2024 12:00:00,INACTIVO
Cus341,RUC,1743443226001,Carlos,Vera,26/03/1986,carlos.vera341@testmail.com,0937213027,"Av. Naciones Unidas N2156 y Patria, Quito",17/04/2023 12:00:00,INACTIVO
Cus342,PASAPORTE,XAMKJ3GG,Luis,Martínez,21/04/1989,luis.martinez342@testmail.com,0917272433,"Av. República N7442 y Sucre, Guayaquil",26/06/2024 12:00:00,INACTIVO
Cus343,PASAPORTE,I396FTFY,Juan,Martínez,23/03/1967,juan.martinez343@testmail.com,0948275965,"Av. Shyris N7204 y Sucre, Ambato",16/09/2023 12:00:00,INACTIVO
Cus344,CEDULA,1747106233,Luis,Gómez,25/02/1964,luis.gomez344@testmail.com,0916931824,"Av. República N4808 y Loja, Ambato",01/01/2025 12:00:00,ACTIVO
Cus345,PASAPORTE,OOGBPF2L,Sofía,Vera,02/12/1976,sofia.vera345@testmail.com,0996127348,"Av. Shyris N9915 y Sucre, Cuenca",30/07/2023 12:00:00,INACTIVO
Cus346,PASAPORTE,FLJWI7N5,Luis,Gómez,16/08/1962,luis.gomez346@testmail.com,0994158744,"Av. 6 de Diciembre N293 y Mariana de Jesús, Guayaquil",04/09/2023 12:00:00,INACTIVO
Cus347,PASAPORTE,00XUPNDN,Carlos,Torres,06/07/1966,carlos.torres347@testmail.com,0908914908,"Calle Sucre N9344 y Loja, Quito",28/04/2024 12:00:00,INACTIVO
Cus348,RUC,1728690809001,Sofía,Mora,24/06/1987,sofia.mora348@testmail.com,0978224909,"Av. Naciones Unidas N2251 y Orellana, Manta",17/12/2024 12:00:00,ACTIVO
Cus349,PASAPORTE,LF2NCO4K,Luis,Mora,27/04/1977,luis.mora349@testmail.com,0929952043,"Av. Amazonas N6733 y Colón, Quito",25/03/2023 12:00:00,INACTIVO
Cus350,RUC,1729972982001,Luis,Torres,17/06/1967,luis.torres350@testmail.com,0985857605,"Av. Amazonas N7803 y Mariana de Jesús, Cuenca",28/08/2024 12:00:00,ACTIVO
Cus351,PASAPORTE,93YCTWXD,Lucía,Ramírez,13/12/1974,lucia.ramirez351@testmail.com,0954846529,"Av. 6 de Diciembre N6012 y 10 de Agosto, Ambato",27/07/2024 12:00:00,ACTIVO
Cus352,PASAPORTE,P3E36JEA,Juan,Ramírez,14/08/1971,juan.ramirez352@testmail.com,0921173849,"Calle Bolívar N7483 y Patria, Cuenca",20/12/2024 12:00:00,ACTIVO
Cus353,PASAPORTE,BAIZFGLL,Ana,Vera,14/08/2003,ana.vera353@testmail.com,0940571062,"Av. Amazonas N2602 y Naciones Unidas, Quito",29/06/2023 12:00:00,INACTIVO
Cus354,CEDULA,1715886048,María,Gómez,01/01/1957,maria.gomez354@testmail.com,0922509201,"Av. 6 de Diciembre N5605 y Mariana de Jesús, Guayaquil",06/04/2024 12:00:00,INACTIVO
Cus355,RUC,1752702611001,Pedro,Gómez,25/06/1990,pedro.gomez355@testmail.com,0992797604,"Av. Amazonas N7489 y Patria, Quito",22/08/2024 12:00:00,ACTIVO
Cus356,CEDULA,1744952548,Ana,Pérez,29/12/2002,ana.perez356@testmail.com,0935188934,"Av. Shyris N6396 y Sucre, Cuenca",20/12/2024 12:00:00,ACTIVO
Cus357,PASAPORTE,N10WCXYC,Luis,Mora,17/06/1973,luis.mora357@testmail.com,0966326631,"Av. 9 de Octubre N9874 y Patria, Manta",29/01/2024 12:00:00,INACTIVO
Cus358,PASAPORTE,NWSLO57P,Lucía,Vera,22/05/1963,lucia.vera358@testmail.com,0954845240,"Av. Shyris N1941 y Orellana, Manta",19/10/2024 12:00:00,ACTIVO
Cus359,CEDULA,1704723806,Ana,López,14/10/1982,ana.lopez359@testmail.com,0970554402,"Calle Sucre N1630 y Orellana, Guayaquil",05/01/2024 12:00:00,INACTIVO
Cus360,CEDULA,1749207906,Luis,López,04/02/1973,luis.lopez360@testmail.com,0926613676,"Av. Naciones Unidas N8645 y Orellana, Cuenca",09/10/2024 12:00:00,ACTIVO
Cus361,PASAPORTE,95AZDFD0,Carlos,Ramírez,30/04/1985,carlos.ramirez361@testmail.com,0996855965,"Av. Colón N1538 y Colón, Manta",30/07/2024 12:00:00,ACTIVO
Cus362,CEDULA,1700593906,Lucía,Pérez,06/12/1975,lucia.perez362@testmail.com,0964167021,"Av. República N997 y Patria, Manta",26/08/2024 12:00:00,ACTIVO
Cus363,CEDULA,1737250215,Ana,Martínez,09/03/2001,ana.martinez363@testmail.com,0985930608,"Av. República N8421 y 10 de Agosto, Guayaquil",27/12/2024 12:00:00,ACTIVO
Cus364,RUC,1721187274001,María,López,04/10/1972,maria.lopez364@testmail.com,0993317561,"Av. Naciones Unidas N3345 y Loja, Quito",03/08/2024 12:00:00,ACTIVO
Cus365,PASAPORTE,W66Y0QCT,María,Ramírez,11/07/1963,maria.ramirez365@testmail.com,0976341625,"Av. Naciones Unidas N7097 y Colón, Cuenca",14/07/2023 12:00:00,INACTIVO
Cus366,PASAPORTE,IH6ZN7Q6,Juan,Torres,23/01/1994,juan.torres366@testmail.com,0929860377,"Av. Amazonas N4344 y Mariana de Jesús, Guayaquil",08/09/2024 12:00:00,ACTIVO
Cus367,CEDULA,1717772170,Sofía,López,21/03/1941,sofia.lopez367@testmail.com,0972878265,"Av. Amazonas N3451 y Naciones Unidas, Quito",11/06/2024 12:00:00,INACTIVO
Cus368,RUC,1753662533001,Carlos,López,26/04/1958,carlos.lopez368@testmail.com,0918323953,"Av. Amazonas N1257 y Patria, Cuenca",27/01/2023 12:00:00,INACTIVO
Cus369,CEDULA,1743159103,Sofía,Ramírez,11/01/1961,sofia.ramirez369@testmail.com,0918507972,"Av. Colón N912 y Colón, Ambato",08/11/2024 12:00:00,ACTIVO
Cus370,CEDULA,1700388919,María,Mora,11/09/1994,maria.mora370@testmail.com,0920360960,"Av. Naciones Unidas N8180 y 10 de Agosto, Cuenca",17/05/2024 12:00:00,INACTIVO
Cus371,CEDULA,1732807936,Pedro,Gómez,06/08/1970,pedro.gomez371@testmail.com,0969690910,"Av. Colón N1399 y 10 de Agosto, Ambato",04/07/2024 12:00:00,INACTIVO
Cus372,PASAPORTE,JOA9656V,Ana,Mora,17/07/1979,ana.mora372@testmail.com,0992027304,"Calle Sucre N5477 y Naciones Unidas, Cuenca",24/10/2024 12:00:00,ACTIVO
Cus373,RUC,1701116707001,Juan,Gómez,10/11/1962,juan.gomez373@testmail.com,0921075353,"Av. Shyris N2847 y Orellana, Guayaquil",24/11/2023 12:00:00,INACTIVO
Cus374,PASAPORTE,MTVETN3G,Pedro,Ramírez,22/11/1934,pedro.ramirez374@testmail.com,0948596189,"Av. República N5381 y Loja, Ambato",01/09/2024 12:00:00,ACTIVO
Cus375,PASAPORTE,387IA8EG,Sofía,Martínez,26/02/1946,sofia.martinez375@testmail.com,0924262811,"Av. Shyris N7459 y Naciones Unidas, Quito",20/11/2023 12:00:00,INACTIVO
Cus376,CEDULA,1731146757,Pedro,Torres,16/12/1980,pedro.torres376@testmail.com,0915705570,"Av. 6 de Diciembre N4113 y Orellana, Quito",02/12/2024 12:00:00,ACTIVO
Cus377,PASAPORTE,XXUYE1JK,Carlos,Mora,04/04/1988,carlos.mora377@testmail.com,0932420095,"Av. República N736 y Colón, Ambato",30/03/2023 12:00:00,INACTIVO
Cus378,PASAPORTE,RKO0Z8HM,Luis,Torres,20/11/1983,luis.torres378@testmail.com,0927414055,"Av. 6 de Diciembre N2208 y Loja, Ambato",16/05/2023 12:00:00,INACTIVO
Cus379,CEDULA,1706934963,Lucía,Mora,12/05/1995,lucia.mora379@testmail.com,0946487820,"Calle Sucre N2548 y Mariana de Jesús, Quito",20/09/2024 12:00:00,ACTIVO
Cus380,RUC,1756483713001,Lucía,Ramírez,17/09/1966,lucia.ramirez380@testmail.com,0903763174,"Av. 9 de Octubre N6788 y Colón, Manta",25/10/2024 12:00:00,ACTIVO
Cus381,CEDULA,1758272593,Luis,López,15/05/1953,luis.lopez381@testmail.com,0934753178,"Av. República N7064 y Colón, Cuenca",01/12/2024 12:00:00,ACTIVO
Cus382,PASAPORTE,4VDQYJDQ,Lucía,Ramírez,01/11/1952,lucia.ramirez382@testmail.com,0942823428,"Av. Colón N7271 y Naciones Unidas, Ambato",12/06/2024 12:00:00,INACTIVO
Cus383,CEDULA,1723422133,Pedro,Torres,04/01/1987,pedro.torres383@testmail.com,0986879732,"Av. Shyris N947 y Loja, Ambato",13/07/2024 12:00:00,ACTIVO
Cus384,RUC,1748934435001,Ana,Martínez,14/04/1987,ana.martinez384@testmail.com,0901940945,"Av. 6 de Diciembre N7535 y Sucre, Ambato",19/06/2023 12:00:00,INACTIVO
Cus385,RUC,1728949502001,Juan,Gómez,28/08/1959,juan.gomez385@testmail.com,0962360768,"Av. Colón N3834 y Loja, Manta",05/10/2024 12:00:00,ACTIVO
Cus386,RUC,1726521576001,Luis,Pérez,07/08/1988,luis.perez386@testmail.com,0989566546,"Av. República N9889 y 10 de Agosto, Ambato",15/04/2023 12:00:00,INACTIVO
Cus387,CEDULA,1704666054,Lucía,López,26/10/1986,lucia.lopez387@testmail.com,0961247130,"Av. Shyris N162 y Patria, Manta",01/07/2024 12:00:00,INACTIVO
Cus388,PASAPORTE,X0305OUL,Luis,Pérez,25/02/1941,luis.perez388@testmail.com,0910211409,"Av. 6 de Diciembre N5228 y Mariana de Jesús, Ambato",27/07/2024 12:00:00,ACTIVO
Cus389,RUC,1713997045001,María,Vera,24/09/1940,maria.vera389@testmail.com,0956327703,"Calle Bolívar N9680 y Colón, Guayaquil",21/08/2024 12:00:00,ACTIVO
Cus390,RUC,1736875269001,Carlos,Mora,27/08/1972,carlos.mora390@testmail.com,0979797525,"Av. República N1740 y Patria, Manta",12/10/2024 12:00:00,ACTIVO
Cus391,RUC,1748263496001,María,Gómez,02/02/1969,maria.gomez391@testmail.com,0959053754,"Av. Amazonas N5611 y Orellana, Quito",31/07/2023 12:00:00,INACTIVO
Cus392,CEDULA,1708987266,María,Martínez,06/07/2004,maria.martinez392@testmail.com,0994713739,"Av. Colón N6365 y Loja, Manta",12/12/2024 12:00:00,ACTIVO
Cus393,PASAPORTE,ZGJ0Z1G2,Sofía,Gómez,11/08/1964,sofia.gomez393@testmail.com,0997075149,"Calle Sucre N8213 y Loja, Cuenca",03/09/2024 12:00:00,ACTIVO
Cus394,CEDULA,1721607313,Juan,Pérez,01/07/1940,juan.perez394@testmail.com,0904788255,"Calle Bolívar N1817 y Loja, Guayaquil",24/02/2023 12:00:00,INACTIVO
Cus395,CEDULA,1757274061,Carlos,Martínez,22/04/1967,carlos.martinez395@testmail.com,0908870449,"Av. 6 de Diciembre N483 y Loja, Manta",12/08/2024 12:00:00,ACTIVO
Cus396,CEDULA,1758794323,Ana,Pérez,03/07/2005,ana.perez396@testmail.com,0900094365,"Calle Bolívar N8111 y Naciones Unidas, Cuenca",30/06/2023 12:00:00,INACTIVO
Cus397,RUC,1713606943001,Luis,Ramírez,03/08/1982,luis.ramirez397@testmail.com,0972969321,"Av. Shyris N9505 y Patria, Ambato",18/11/2024 12:00:00,ACTIVO
Cus398,CEDULA,1748548185,Sofía,Vera,24/10/1941,sofia.vera398@testmail.com,0964909412,"Av. Shyris N8025 y Orellana, Guayaquil",30/05/2024 12:00:00,INACTIVO
Cus399,CEDULA,1714584099,Luis,Vera,26/09/1971,luis.vera399@testmail.com,0908943666,"Av. República N738 y Sucre, Cuenca",24/12/2024 12:00:00,ACTIVO
Cus400,CEDULA,1710695709,Luis,Mora,31/10/1946,luis.mora400@testmail.com,0930802878,"Av. Shyris N8180 y Patria, Guayaquil",07/03/2024 12:00:00,INACTIVO
