customer_id,tipo_identificacion,identificacion,nombre,apellido,fecha_nacimiento,email,telefono,direccion,fecha_creacion,estado_cliente
Cus344,CEDULA,1741321606,Sofía,Gómez,02-05-1974,sofia.gomez344@testmail.com,0950176909,Calle Falsa 123,18/11/2025 07:09:37,ACTIVO
Cus345,CEDULA,1709349649,Pedro,Ramírez,03-04-1994,pedro.ramirez345@testmail.com,0908717954,Calle Falsa 123,20/11/2025 07:09:37,ACTIVO
Cus346,CEDULA,1720742640,Luis,Mora,13-05-1969,luis.mora346@testmail.com,0905637417,Calle Falsa 123,17/02/2025 07:09:37,INACTIVO
Cus347,CEDULA,1746802121,Juan,Martínez,13-07-1979,juan.martinez347@testmail.com,0977436221,Calle Falsa 123,28/11/2025 07:09:37,ACTIVO
Cus348,CEDULA,1726272949,Pedro,Gómez,19-06-1992,pedro.gomez348@testmail.com,0936060588,Calle Falsa 123,17/02/2026 07:09:37,ACTIVO
Cus349,CEDULA,1729593416,Lucía,Torres,30-08-1985,lucia.torres349@testmail.com,0990341341,Calle Falsa 123,11/09/2024 07:09:37,INACTIVO
Cus350,RUC,1743781237,Ana,Mora,29-06-1943,ana.mora350@testmail.com,0922614307,Calle Falsa 123,23/05/2024 07:09:37,INACTIVO
Cus351,PASAPORTE,1751222256,Ana,Martínez,15-07-1965,ana.martinez351@testmail.com,0994527676,Calle Falsa 123,01/08/2025 07:09:37,INACTIVO
Cus352,PASAPORTE,1753372430,Lucía,Ramírez,10-03-1986,lucia.ramirez352@testmail.com,0918790719,Calle Falsa 123,18/01/2025 07:09:37,INACTIVO
Cus353,RUC,1751820083,Carlos,Ramírez,01-12-1996,carlos.ramirez353@testmail.com,0993253716,Calle Falsa 123,22/03/2026 07:09:37,ACTIVO
Cus354,CEDULA,1716663594,Ana,Mora,11-01-1958,ana.mora354@testmail.com,0950791638,Calle Falsa 123,21/11/2025 07:09:37,ACTIVO
Cus355,RUC,1728601616,Sofía,Pérez,05-06-1950,sofia.perez355@testmail.com,0914775806,Calle Falsa 123,24/02/2026 07:09:37,ACTIVO
Cus356,PASAPORTE,1701746008,Lucía,Martínez,06-02-1958,lucia.martinez356@testmail.com,0973062429,Calle Falsa 123,19/10/2025 07:09:37,ACTIVO
Cus357,CEDULA_FALSA,1710895036,Carlos,Gómez,31-05-1975,carlos.gomez357@testmail.com,0986105992,Calle Falsa 123,30/12/2025 07:09:37,DESCONOCIDO
Cus358,PASAPORTE,1731100838,Juan,Gómez,18-10-1950,juan.gomez358@testmail.com,0997818892,Calle Falsa 123,09/09/2024 07:09:37,INACTIVO
Cus359,PASAPORTE,1730560255,Juan,Gómez,10-04-1989,juan.gomez359@testmail.com,0967730801,Calle Falsa 123,09/02/2026 07:09:37,ACTIVO
Cus360,PASAPORTE,1717706426,Carlos,Pérez,15-06-1995,carlos.perez360@testmail.com,0946096639,Calle Falsa 123,23/08/2024 07:09:37,INACTIVO
Cus361,PASAPORTE,1719850115,Carlos,López,01-11-1951,carlos.lopez361@testmail.com,0983083769,Calle Falsa 123,28/05/2024 07:09:37,INACTIVO
Cus362,RUC,1743144865,Carlos,Gómez,12-05-1992,carlos.gomez362@testmail.com,0903002010,Calle Falsa 123,27/11/2024 07:09:37,INACTIVO
Cus363,PASAPORTE,1707171730,Ana,López,24-07-2004,ana.lopez363@testmail.com,0986899425,Calle Falsa 123,06/04/2024 07:09:37,INACTIVO
Cus364,CEDULA,1724589914,Lucía,Gómez,14-10-2006,lucia.gomez364@testmail.com,0925326541,Calle Falsa 123,22/08/2024 07:09:37,INACTIVO
Cus365,CEDULA,1721440541,Juan,Vera,14-01-1977,juan.vera365@testmail.com,0942395671,Calle Falsa 123,27/02/2026 07:09:37,ACTIVO
Cus366,PASAPORTE,1730561642,Sofía,Ramírez,09-01-1988,sofia.ramirez366@testmail.com,0906914373,Calle Falsa 123,07/03/2026 07:09:37,ACTIVO
Cus367,CEDULA,1712045523,Carlos,Ramírez,14-10-1976,carlos.ramirez367@testmail.com,0957338628,Calle Falsa 123,10/12/2024 07:09:37,INACTIVO
Cus368,CEDULA,1759412453,Carlos,Mora,19-05-1992,carlos.mora368@testmail.com,0938959454,Calle Falsa 123,30/11/2025 07:09:37,ACTIVO
Cus369,RUC,1725434532,Carlos,Ramírez,22-10-1966,carlos.ramirez369@testmail.com,0936435479,Calle Falsa 123,17/02/2026 07:09:37,ACTIVO
Cus370,PASAPORTE,1753047974,Lucía,Pérez,15-01-1958,lucia.perez370@testmail.com,0950867707,Calle Falsa 123,15/10/2025 07:09:37,ACTIVO
Cus371,CEDULA,1734028739,Ana,Gómez,28-07-1943,ana.gomez371@testmail.com,0985200347,Calle Falsa 123,24/02/2026 07:09:37,ACTIVO
Cus372,CEDULA,1733715054,Ana,Gómez,01-03-1954,ana.gomez372@testmail.com,0916138965,Calle Falsa 123,17/10/2025 07:09:37,ACTIVO
Cus373,CEDULA,1750005876,Pedro,Mora,15-03-1995,pedro.mora373@testmail.com,0914946433,Calle Falsa 123,11/02/2026 07:09:37,ACTIVO
Cus374,PASAPORTE,1756661276,Pedro,Mora,03-02-1966,pedro.mora374@testmail.com,0937071489,Calle Falsa 123,29/11/2025 07:09:37,ACTIVO
Cus375,CEDULA,1704133576,Ana,López,25-12-1954,ana.lopez375@testmail.com,0961042341,Calle Falsa 123,31/10/2025 07:09:37,ACTIVO
Cus376,CEDULA,1705169546,Sofía,Gómez,14-02-1954,sofia.gomez376@testmail.com,0911205154,Calle Falsa 123,04/10/2025 07:09:37,INACTIVO
Cus377,CEDULA,1721528931,Juan,Gómez,12-08-1966,juan.gomez377@testmail.com,0900137481,Calle Falsa 123,31/03/2026 07:09:37,ACTIVO
Cus378,RUC,1707162010,Luis,Mora,20-06-2001,luis.mora378@testmail.com,0999190816,Calle Falsa 123,18/03/2025 07:09:37,INACTIVO
Cus379,PASAPORTE,1744209584,Ana,López,30-06-2000,ana.lopez379@testmail.com,0910813210,Calle Falsa 123,27/03/2025 07:09:37,INACTIVO
Cus380,PASAPORTE,1755351705,Luis,López,01-10-1969,luis.lopez380@testmail.com,0918965812,Calle Falsa 123,12/08/2025 07:09:37,INACTIVO
Cus381,RUC,1702978550,Carlos,Vera,27-10-2002,carlos.vera381@testmail.com,0959751418,Calle Falsa 123,09/04/2025 07:09:37,INACTIVO
Cus382,RUC,1738849908,Juan,Torres,01-07-1946,juan.torres382@testmail.com,0972807807,Calle Falsa 123,16/01/2025 07:09:37,INACTIVO
Cus383,RUC,1701489666,Sofía,Vera,22-06-1988,sofia.vera383@testmail.com,0958664818,Calle Falsa 123,11/10/2025 07:09:37,ACTIVO
Cus384,PASAPORTE,1702028703,Sofía,Ramírez,04-09-1992,sofia.ramirez384@testmail.com,0951847065,Calle Falsa 123,25/10/2025 07:09:37,ACTIVO
Cus385,CEDULA,1718351040,Pedro,Ramírez,19-03-1950,pedro.ramirez385@testmail.com,0951061049,Calle Falsa 123,21/05/2024 07:09:37,INACTIVO
Cus386,CEDULA,1702411677,Sofía,Torres,20-01-1943,sofia.torres386@testmail.com,0906039045,Calle Falsa 123,01/02/2026 07:09:37,ACTIVO
Cus387,CEDULA,1717043085,Carlos,Martínez,02-11-1996,carlos.martinez387@testmail.com,0945146795,Calle Falsa 123,19/11/2024 07:09:37,INACTIVO
Cus388,RUC,1715898878,Luis,López,12-01-1955,luis.lopez388@testmail.com,0941903599,Calle Falsa 123,21/11/2024 07:09:37,INACTIVO
Cus389,RUC,1725752768,Carlos,Ramírez,14-04-1942,carlos.ramirez389@testmail.com,0930355618,Calle Falsa 123,24/01/2026 07:09:37,ACTIVO
Cus390,RUC,1718509068,Luis,Mora,28-09-1995,luis.mora390@testmail.com,0948734112,Calle Falsa 123,26/02/2026 07:09:37,ACTIVO
Cus391,PASAPORTE,1753147824,Sofía,Pérez,12-04-2003,sofia.perez391@testmail.com,0936004488,Calle Falsa 123,19/10/2025 07:09:37,ACTIVO
Cus392,PASAPORTE,1719908574,Ana,Gómez,02-05-1993,ana.gomez392@testmail.com,0920907252,Calle Falsa 123,06/05/2024 07:09:37,INACTIVO
Cus393,RUC,1708583107,Pedro,López,16-09-2005,pedro.lopez393@testmail.com,0940991152,Calle Falsa 123,28/07/2024 07:09:37,INACTIVO
Cus394,RUC,1708193386,Luis,Mora,24-11-1958,luis.mora394@testmail.com,0981594571,Calle Falsa 123,21/02/2025 07:09:37,INACTIVO
Cus395,RUC,1707664478,Ana,Vera,27-10-1957,ana.vera395@testmail.com,0994154254,Calle Falsa 123,13/05/2024 07:09:37,INACTIVO
Cus396,RUC,1701858340,Juan,Gómez,06-12-1967,juan.gomez396@testmail.com,0961520182,Calle Falsa 123,01/05/2024 07:09:37,INACTIVO
Cus397,CEDULA,1733882755,Pedro,Pérez,18-07-1987,pedro.perez397@testmail.com,0940598711,Calle Falsa 123,13/11/2025 07:09:37,ACTIVO
Cus398,RUC,1712276508,Pedro,López,18-12-1995,pedro.lopez398@testmail.com,0992435208,Calle Falsa 123,17/06/2024 07:09:37,INACTIVO
Cus399,PASAPORTE,1709600967,Sofía,López,26-08-1955,sofia.lopez399@testmail.com,0958160319,Calle Falsa 123,04/03/2026 07:09:37,ACTIVO
Cus400,RUC,1757079312,Lucía,Torres,15-06-2000,lucia.torres400@testmail.com,0904202581,Calle Falsa 123,02/08/2025 07:09:37,INACTIVO
